Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Entrega_Atipica,Fecha_Futura_Invalida,Es_Venta_Fantasma
TRX-18910,PROD-1905,2025-11-18,6.0,1866.14,75.26,26.0,Perdido,Barranquilla,Físico,False,False,False
TRX-18911,PROD-1771,2025-07-01,5.0,1013.18,82.93,29.0,Devuelto,Barranquilla,Online,False,False,False
TRX-18912,PROD-3288,2026-02-04,4.0,1453.02,8.93,10.0,Entregado,Bucaramanga,WhatsApp,False,True,False
TRX-18913,PROD-3512,2025-04-19,6.0,1655.46,40.69,27.0,Devuelto,Barranquilla,WhatsApp,False,False,True
TRX-18914,PROD-3824,2025-02-02,12.0,415.51,57.95,13.0,Sin Información,Medellín,App,False,False,True
TRX-18915,PROD-3153,2025-10-08,5.0,444.25,62.49,18.0,Sin Información,Medellín,Físico,False,False,False
TRX-18916,PROD-3179,2025-11-29,3.0,1519.6,52.36,21.0,Entregado,Bogotá,WhatsApp,False,False,False
TRX-18917,PROD-3918,2024-12-28,2.0,1509.08,59.92,18.0,Perdido,Bogotá,Físico,False,False,True
TRX-18918,PROD-3257,2025-04-29,13.0,129.76,70.83,22.0,Devuelto,Bogotá,Online,False,False,False
TRX-18919,PROD-3876,2025-10-16,6.0,651.77,96.85,17.0,Perdido,Barranquilla,Físico,False,False,True
TRX-18920,PROD-1466,2026-01-20,4.0,803.08,42.11,17.0,Perdido,Medellín,Físico,False,False,False
TRX-18921,PROD-2709,2024-12-02,11.0,1659.79,57.88,25.0,En Camino,Medellín,App,False,False,False
TRX-18922,PROD-2886,2025-11-28,13.0,849.51,71.41,26.0,En Camino,Medellín,WhatsApp,False,False,False
TRX-18923,PROD-1312,2025-06-23,10.0,1852.6,61.28,5.0,Devuelto,Medellín,Online,False,False,False
TRX-18924,PROD-1477,2025-09-08,3.0,1993.25,41.74,9.0,Devuelto,Medellín,WhatsApp,False,False,False
TRX-18925,PROD-1537,2025-02-03,14.0,1563.65,64.29,12.0,Sin Información,Bogotá,Online,False,False,False
TRX-18926,PROD-1071,2024-11-27,8.0,1336.11,66.76,12.0,Sin Información,Bucaramanga,Online,False,False,False
TRX-18927,PROD-2964,2025-01-27,12.0,789.88,60.57,24.0,Perdido,Barranquilla,WhatsApp,False,False,False
TRX-18928,PROD-2426,2025-04-15,9.0,143.41,52.36,25.0,En Camino,Cali,Online,False,False,False
TRX-18929,PROD-2276,2025-07-17,7.0,1150.55,24.49,25.0,Devuelto,Cali,WhatsApp,False,False,False
TRX-18930,PROD-3830,2025-01-17,2.0,729.79,53.07,24.0,Devuelto,Bogotá,Físico,False,False,True
TRX-18931,PROD-2485,2025-12-02,8.0,708.29,89.01,19.0,Devuelto,Bogotá,Online,False,False,False
TRX-18932,PROD-1569,2025-06-16,11.0,1378.54,87.52,7.0,En Camino,Bucaramanga,WhatsApp,False,False,False
TRX-18933,PROD-2810,2025-07-01,13.0,932.64,76.32,20.0,Devuelto,Medellín,Físico,False,False,False
TRX-18934,PROD-3447,2025-02-18,13.0,1506.67,71.23,24.0,Perdido,Barranquilla,Físico,False,False,False
TRX-18935,PROD-3142,2025-04-04,11.0,802.36,19.56,23.0,Devuelto,Medellín,Físico,False,False,False
TRX-18936,PROD-2401,2025-03-09,5.0,310.22,48.65,12.0,Retrasado,Bogotá,Físico,False,False,False
TRX-18937,PROD-1705,2025-07-31,11.0,928.08,15.54,9.0,Sin Información,Sin Ciudad,Online,False,False,False
TRX-18938,PROD-3907,2025-10-01,10.0,1902.51,82.64,8.0,Entregado,Cali,WhatsApp,False,False,True
TRX-18939,PROD-2247,2025-03-20,7.0,1605.03,32.65,19.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-18940,PROD-1117,2025-02-17,5.0,419.44,52.36,21.0,Devuelto,Bucaramanga,Físico,False,False,False
TRX-18941,PROD-1485,2025-12-31,2.0,788.69,77.85,3.0,Retrasado,Medellín,App,False,False,False
TRX-18942,PROD-1910,2025-12-30,12.0,1856.31,82.38,11.0,En Camino,Barranquilla,App,False,False,False
TRX-18943,PROD-1527,2024-11-18,12.0,256.16,89.79,12.0,Perdido,Bucaramanga,App,False,False,False
TRX-18944,PROD-3843,2026-01-25,12.0,515.36,76.61,25.0,Perdido,Bogotá,App,False,False,True
TRX-18945,PROD-1583,2024-09-27,4.0,531.82,58.65,17.0,Devuelto,Sin Ciudad,Físico,False,False,False
TRX-18946,PROD-3818,2024-10-06,13.0,1146.16,61.83,7.0,En Camino,Barranquilla,App,False,False,True
TRX-18947,PROD-1928,2025-06-29,11.0,827.36,35.46,25.0,Devuelto,Barranquilla,App,False,False,False
TRX-18948,PROD-2259,2026-02-03,5.0,168.94,21.81,3.0,Retrasado,Bucaramanga,Físico,False,True,False
TRX-18949,PROD-1513,2025-08-12,6.0,1262.07,17.41,7.0,Entregado,Sin Ciudad,WhatsApp,False,False,False
TRX-18950,PROD-1859,2025-12-02,5.0,207.16,22.29,7.0,Sin Información,Bucaramanga,WhatsApp,False,False,False
TRX-18951,PROD-1533,2025-07-23,10.0,1216.77,93.73,27.0,Sin Información,Medellín,Online,False,False,False
TRX-18952,PROD-1321,2025-04-26,11.0,1018.95,52.36,14.0,En Camino,Barranquilla,WhatsApp,False,False,False
TRX-18953,PROD-2740,2025-03-16,1.0,992.4,20.62,2.0,Entregado,Cali,Online,False,False,False
TRX-18954,PROD-3829,2025-08-04,1.0,144.32,73.76,16.0,Retrasado,Bogotá,Online,False,False,True
TRX-18955,PROD-1457,2025-12-23,3.0,1282.05,22.54,21.0,Perdido,Barranquilla,Online,False,False,False
TRX-18956,PROD-1318,2024-09-25,9.0,868.33,97.65,10.0,Retrasado,Bucaramanga,WhatsApp,False,False,False
TRX-18957,PROD-1077,2025-10-02,11.0,828.1,39.83,14.0,Sin Información,Medellín,Físico,False,False,False
TRX-18958,PROD-2983,2025-02-06,2.0,1196.94,44.15,29.0,Entregado,Bogotá,Físico,False,False,False
TRX-18959,PROD-2766,2026-01-01,10.0,1216.43,43.43,7.0,En Camino,Medellín,WhatsApp,False,False,False
TRX-18960,PROD-1174,2024-12-31,5.0,39.92,82.56,2.0,Devuelto,Barranquilla,Online,False,False,False
TRX-18961,PROD-1804,2024-12-14,9.0,259.2,25.74,26.0,Entregado,Medellín,App,False,False,False
TRX-18962,PROD-1441,2025-06-29,7.0,480.67,83.95,10.0,En Camino,Medellín,Físico,False,False,False
TRX-18963,PROD-1134,2025-02-01,11.0,1359.17,67.42,2.0,Entregado,Bogotá,App,False,False,False
TRX-18964,PROD-3702,2025-10-20,8.0,1157.71,52.36,27.0,Sin Información,Barranquilla,App,False,False,True
TRX-18965,PROD-3103,2026-01-16,2.0,1517.68,25.93,13.0,Perdido,Medellín,App,False,False,False
TRX-18966,PROD-3429,2024-09-23,5.0,1483.81,11.21,22.0,Sin Información,Sin Ciudad,WhatsApp,False,False,False
TRX-18967,PROD-1242,2025-01-16,9.0,1707.83,78.62,2.0,Perdido,Sin Ciudad,Online,False,False,False
TRX-18968,PROD-2921,2026-02-03,1.0,759.86,25.8,10.0,Devuelto,Barranquilla,WhatsApp,False,True,False
TRX-18969,PROD-1487,2025-11-15,1.0,696.68,89.46,14.0,Perdido,Sin Ciudad,Online,False,False,False
TRX-18970,PROD-2036,2025-04-12,10.0,1663.72,17.33,17.0,Retrasado,Medellín,Online,False,False,False
TRX-18971,PROD-1177,2025-02-09,8.0,482.83,63.55,19.0,Sin Información,Bogotá,App,False,False,False
TRX-18972,PROD-1271,2025-02-15,2.0,927.73,70.76,12.0,Sin Información,Bucaramanga,App,False,False,False
TRX-18973,PROD-2235,2025-12-28,9.0,396.71,67.48,17.0,Sin Información,Bogotá,Físico,False,False,False
TRX-18974,PROD-3734,2025-06-15,10.0,1828.54,35.02,6.0,Devuelto,Medellín,WhatsApp,False,False,True
TRX-18975,PROD-1042,2025-04-12,9.0,821.53,88.17,4.0,Sin Información,Bogotá,Físico,False,False,False
TRX-18976,PROD-1395,2025-10-29,4.0,432.85,52.36,2.0,Entregado,Cali,Online,False,False,False
TRX-18977,PROD-1507,2025-02-21,2.0,1387.11,78.13,29.0,Sin Información,Medellín,WhatsApp,False,False,False
TRX-18978,PROD-3464,2025-10-12,3.0,496.84,53.47,15.0,Retrasado,Bogotá,WhatsApp,False,False,False
TRX-18979,PROD-1841,2025-05-02,10.0,1887.57,62.31,28.0,En Camino,Bucaramanga,Físico,False,False,False
TRX-18980,PROD-3406,2024-12-10,1.0,741.56,58.81,23.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-18981,PROD-1819,2025-04-10,3.0,1332.64,94.94,23.0,Sin Información,Medellín,App,False,False,False
TRX-18982,PROD-1756,2025-05-30,5.0,697.04,90.16,24.0,Sin Información,Bogotá,App,False,False,False
TRX-18983,PROD-3746,2024-12-30,3.0,1616.42,27.37,16.0,Sin Información,Sin Ciudad,App,False,False,True
TRX-18984,PROD-2439,2026-01-01,3.0,1794.88,29.96,12.0,Perdido,Barranquilla,Online,False,False,False
TRX-18985,PROD-1119,2026-01-24,10.0,1577.96,98.24,28.0,Entregado,Bucaramanga,Físico,False,False,False
TRX-18986,PROD-1371,2025-10-27,6.0,1698.51,27.47,7.0,Perdido,Bogotá,App,False,False,False
TRX-18987,PROD-1596,2025-04-23,3.0,212.74,95.58,13.0,Retrasado,Cali,Online,False,False,False
TRX-18988,PROD-2136,2025-02-12,3.0,1848.89,52.36,1.0,Sin Información,Bucaramanga,Online,False,False,False
TRX-18989,PROD-3374,2025-03-31,9.0,1252.36,66.73,19.0,Retrasado,Barranquilla,Físico,False,False,False
TRX-18990,PROD-2424,2025-10-16,2.0,1739.74,9.76,13.0,Retrasado,Medellín,App,False,False,False
TRX-18991,PROD-2442,2025-07-20,1.0,1372.03,36.89,1.0,Sin Información,Bucaramanga,WhatsApp,False,False,False
TRX-18992,PROD-1657,2025-10-01,10.0,411.68,50.23,2.0,Devuelto,Medellín,Online,False,False,False
TRX-18993,PROD-3050,2024-11-13,8.0,1223.01,84.14,1.0,Perdido,Sin Ciudad,WhatsApp,False,False,False
TRX-18994,PROD-3984,2025-12-21,13.0,190.98,36.22,12.0,Entregado,Sin Ciudad,Online,False,False,True
TRX-18995,PROD-3510,2025-01-12,14.0,1394.49,34.5,25.0,Sin Información,Medellín,App,False,False,True
TRX-18996,PROD-1990,2025-02-04,3.0,823.91,92.43,23.0,Entregado,Barranquilla,Online,False,False,False
TRX-18997,PROD-3068,2025-11-07,7.0,311.95,12.51,25.0,Entregado,Medellín,Online,False,False,False
TRX-18998,PROD-3335,2026-01-08,2.0,1958.67,57.39,24.0,Devuelto,Barranquilla,Físico,False,False,False
TRX-18999,PROD-1279,2026-01-05,11.0,1803.16,52.9,10.0,Devuelto,Medellín,Físico,False,False,False
TRX-19000,PROD-1405,2025-01-12,7.0,1788.15,52.36,15.0,Perdido,Cali,WhatsApp,True,False,False
TRX-19001,PROD-3368,2024-10-05,11.0,1579.75,10.45,2.0,Devuelto,Bogotá,Físico,False,False,False
TRX-19002,PROD-1057,2025-06-22,12.0,1387.04,13.34,1.0,Sin Información,Medellín,Físico,False,False,False
TRX-19003,PROD-3166,2025-05-13,8.0,1313.61,41.29,5.0,Retrasado,Bucaramanga,WhatsApp,False,False,False
TRX-19004,PROD-1888,2024-11-05,9.0,221.13,17.75,23.0,Entregado,Cali,WhatsApp,False,False,False
TRX-19005,PROD-3931,2025-10-24,8.0,1802.13,50.42,2.0,Retrasado,Bogotá,Físico,False,False,True
TRX-19006,PROD-1784,2026-01-09,8.0,1763.45,62.84,4.0,Devuelto,Bucaramanga,App,False,False,False
TRX-19007,PROD-2154,2024-12-04,8.0,1498.23,70.68,23.0,Entregado,Medellín,Online,False,False,False
TRX-19008,PROD-1703,2025-06-10,14.0,1855.36,56.91,29.0,En Camino,Sin Ciudad,App,False,False,False
TRX-19009,PROD-3200,2025-05-11,7.0,1110.64,41.07,14.0,Retrasado,Sin Ciudad,App,False,False,False
TRX-19010,PROD-1017,2024-10-25,2.0,900.81,17.33,9.0,En Camino,Bucaramanga,Físico,False,False,False
TRX-19011,PROD-3971,2025-10-15,8.0,1936.22,28.51,6.0,Perdido,Bogotá,App,False,False,True
TRX-19012,PROD-1404,2026-01-11,5.0,933.62,52.36,23.0,Sin Información,Barranquilla,Online,False,False,False
TRX-19013,PROD-1876,2025-11-06,6.0,1286.24,44.85,24.0,Retrasado,Bogotá,App,False,False,False
TRX-19014,PROD-3065,2024-11-29,4.0,752.39,92.79,12.0,Entregado,Bucaramanga,WhatsApp,False,False,False
TRX-19015,PROD-3898,2024-10-08,1.0,1276.29,24.25,12.0,Entregado,Bogotá,App,False,False,True
TRX-19016,PROD-2944,2026-01-20,13.0,1443.0,44.27,24.0,Sin Información,Bucaramanga,Físico,False,False,False
TRX-19017,PROD-2501,2025-02-19,5.0,1253.06,74.57,29.0,En Camino,Bucaramanga,App,False,False,False
TRX-19018,PROD-3859,2025-07-11,3.0,1033.98,71.99,9.0,Entregado,Cali,App,False,False,True
TRX-19019,PROD-3414,2025-01-02,9.0,607.22,96.73,28.0,Sin Información,Bogotá,WhatsApp,False,False,False
TRX-19020,PROD-1758,2025-03-27,4.0,1291.25,23.14,15.0,Retrasado,Barranquilla,Físico,False,False,False
TRX-19021,PROD-2800,2025-12-05,10.0,1817.77,6.57,10.0,Devuelto,Medellín,Online,False,False,False
TRX-19022,PROD-3758,2025-11-15,2.0,23.76,35.62,2.0,Devuelto,Cali,Físico,False,False,True
TRX-19023,PROD-1439,2024-10-17,4.0,276.52,19.22,29.0,Sin Información,Bogotá,Físico,False,False,False
TRX-19024,PROD-1740,2024-12-03,3.0,248.35,52.36,23.0,Entregado,Sin Ciudad,App,False,False,False
TRX-19025,PROD-2453,2024-12-12,3.0,1847.18,57.1,18.0,Perdido,Sin Ciudad,Físico,False,False,False
TRX-19026,PROD-2554,2024-11-22,5.0,1328.87,90.38,7.0,Retrasado,Cali,Físico,False,False,False
TRX-19027,PROD-2737,2024-10-10,1.0,1904.06,70.38,27.0,Perdido,Cali,Online,False,False,False
TRX-19028,PROD-1877,2025-05-22,5.0,1169.8,17.9,9.0,En Camino,Barranquilla,App,False,False,False
TRX-19029,PROD-3106,2024-11-19,8.0,928.85,16.03,20.0,Sin Información,Barranquilla,Online,False,False,False
TRX-19030,PROD-1932,2025-08-20,10.0,1586.76,91.59,28.0,Entregado,Medellín,Online,False,False,False
TRX-19031,PROD-2669,2025-10-04,12.0,330.28,51.32,21.0,Sin Información,Cali,Físico,False,False,False
TRX-19032,PROD-1462,2024-11-18,9.0,768.86,92.75,21.0,En Camino,Cali,Online,False,False,False
TRX-19033,PROD-2287,2024-12-28,12.0,937.89,74.94,28.0,Perdido,Medellín,WhatsApp,False,False,False
TRX-19034,PROD-1506,2025-04-25,1.0,603.93,99.37,18.0,Retrasado,Medellín,Online,False,False,False
TRX-19035,PROD-2908,2025-08-07,14.0,748.86,87.77,29.0,Perdido,Barranquilla,Físico,False,False,False
TRX-19036,PROD-1451,2024-10-04,2.0,165.43,52.36,3.0,Devuelto,Sin Ciudad,Físico,False,False,False
TRX-19037,PROD-3128,2024-10-03,2.0,403.99,44.35,13.0,Perdido,Bucaramanga,App,False,False,False
TRX-19038,PROD-1556,2025-10-24,6.0,677.64,77.03,10.0,Perdido,Bogotá,Físico,False,False,False
TRX-19039,PROD-3030,2025-03-04,1.0,1593.82,49.77,17.0,Perdido,Bogotá,Físico,False,False,False
TRX-19040,PROD-2479,2025-07-02,11.0,373.17,27.14,3.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-19041,PROD-3886,2025-04-27,1.0,699.81,27.9,21.0,Retrasado,Medellín,Físico,False,False,True
TRX-19042,PROD-2180,2025-09-17,2.0,139.19,42.75,9.0,Entregado,Cali,App,False,False,False
TRX-19043,PROD-3282,2025-08-11,12.0,1118.64,15.59,17.0,Retrasado,Bogotá,Online,False,False,False
TRX-19044,PROD-3957,2025-05-21,13.0,1226.39,21.89,16.0,Sin Información,Medellín,Físico,False,False,True
TRX-19045,PROD-1166,2025-09-02,4.0,1732.38,52.56,6.0,En Camino,Barranquilla,App,False,False,False
TRX-19046,PROD-1336,2024-11-06,2.0,1640.04,95.62,28.0,Devuelto,Medellín,Físico,False,False,False
TRX-19047,PROD-2343,2025-12-24,4.0,577.9,59.88,18.0,Entregado,Medellín,Online,False,False,False
TRX-19048,PROD-3022,2024-12-12,3.0,282.54,52.36,28.0,Sin Información,Sin Ciudad,Online,False,False,False
TRX-19049,PROD-1473,2025-06-04,3.0,320.61,43.81,6.0,Sin Información,Medellín,Físico,False,False,False
TRX-19050,PROD-2576,2024-11-28,9.0,1938.24,28.06,26.0,Devuelto,Bogotá,Físico,False,False,False
TRX-19051,PROD-2161,2026-01-28,8.0,1349.72,23.61,6.0,Devuelto,Bucaramanga,App,False,False,False
TRX-19052,PROD-2871,2025-11-02,12.0,94.72,67.55,17.0,Entregado,Bucaramanga,Online,False,False,False
TRX-19053,PROD-3459,2025-01-02,12.0,282.19,85.59,21.0,Sin Información,Bogotá,Físico,False,False,False
TRX-19054,PROD-2277,2025-12-28,10.0,976.74,42.89,10.0,Sin Información,Bucaramanga,Físico,False,False,False
TRX-19055,PROD-3814,2024-12-22,9.0,423.58,57.31,2.0,Entregado,Bucaramanga,Físico,False,False,True
TRX-19056,PROD-2818,2024-11-03,1.0,1609.28,72.14,1.0,Sin Información,Medellín,Físico,False,False,False
TRX-19057,PROD-1925,2025-06-25,12.0,1150.7,10.54,11.0,En Camino,Medellín,App,False,False,False
TRX-19058,PROD-3268,2025-07-23,5.0,1229.14,38.34,25.0,Retrasado,Bogotá,WhatsApp,False,False,False
TRX-19059,PROD-2668,2025-06-23,12.0,931.02,74.33,6.0,Entregado,Bogotá,App,False,False,False
TRX-19060,PROD-2190,2025-10-11,12.0,519.56,52.36,1.0,Sin Información,Bogotá,Online,False,False,False
TRX-19061,PROD-2752,2024-12-08,4.0,1182.91,70.04,16.0,En Camino,Barranquilla,Online,False,False,False
TRX-19062,PROD-1773,2025-05-14,11.0,1436.77,10.07,26.0,Perdido,Medellín,WhatsApp,False,False,False
TRX-19063,PROD-1285,2025-12-20,14.0,748.19,27.59,9.0,Entregado,Bogotá,App,False,False,False
TRX-19064,PROD-2948,2025-04-12,9.0,1014.84,69.6,12.0,Retrasado,Barranquilla,WhatsApp,False,False,False
TRX-19065,PROD-3781,2026-01-20,14.0,1680.97,30.78,9.0,Perdido,Barranquilla,WhatsApp,False,False,True
TRX-19066,PROD-2505,2025-05-01,3.0,305.88,82.37,13.0,Perdido,Medellín,Online,False,False,False
TRX-19067,PROD-1734,2025-06-11,5.0,1095.0,7.8,7.0,Perdido,Cali,App,False,False,False
TRX-19068,PROD-1052,2024-10-31,8.0,703.34,23.08,25.0,Perdido,Medellín,Físico,False,False,False
TRX-19069,PROD-3761,2024-10-03,10.0,1408.56,31.72,1.0,Devuelto,Bucaramanga,Físico,False,False,True
TRX-19070,PROD-3013,2025-01-12,5.0,47.43,92.9,29.0,Retrasado,Bogotá,WhatsApp,False,False,False
TRX-19071,PROD-3752,2025-11-05,9.0,1344.24,80.65,3.0,En Camino,Barranquilla,App,False,False,True
TRX-19072,PROD-1430,2025-01-08,2.0,214.77,52.36,24.0,Entregado,Bogotá,Físico,False,False,False
TRX-19073,PROD-2623,2026-01-27,6.0,138.89,88.99,3.0,En Camino,Bogotá,Físico,False,False,False
TRX-19074,PROD-2794,2024-12-25,5.0,1452.0,46.85,24.0,Devuelto,Bucaramanga,App,False,False,False
TRX-19075,PROD-3140,2025-07-30,9.0,1284.28,83.14,19.0,Perdido,Barranquilla,Físico,False,False,False
TRX-19076,PROD-3697,2024-12-15,7.0,1790.92,86.08,4.0,Sin Información,Barranquilla,Online,False,False,True
TRX-19077,PROD-3771,2024-11-19,8.0,1044.11,43.0,29.0,Entregado,Bogotá,Físico,False,False,True
TRX-19078,PROD-1348,2025-07-12,7.0,1064.75,99.47,28.0,Retrasado,Bogotá,Online,False,False,False
TRX-19079,PROD-1488,2024-10-08,13.0,1416.97,85.87,12.0,Entregado,Bogotá,WhatsApp,False,False,False
TRX-19080,PROD-1587,2026-01-14,10.0,653.56,97.54,4.0,Entregado,Medellín,App,False,False,False
TRX-19081,PROD-2617,2026-01-12,10.0,83.46,87.32,21.0,En Camino,Medellín,Online,False,False,False
TRX-19082,PROD-2640,2025-08-14,5.0,467.79,78.74,10.0,Sin Información,Cali,Físico,False,False,False
TRX-19083,PROD-3846,2024-12-24,11.0,483.65,94.67,26.0,Perdido,Bogotá,Online,False,False,True
TRX-19084,PROD-3418,2026-01-15,13.0,677.96,52.36,27.0,Retrasado,Medellín,Físico,False,False,False
TRX-19085,PROD-1416,2025-12-23,14.0,1887.49,44.88,4.0,Entregado,Bogotá,Físico,False,False,False
TRX-19086,PROD-1691,2025-03-06,5.0,1611.64,79.42,23.0,Devuelto,Medellín,Online,False,False,False
TRX-19087,PROD-1265,2025-12-03,13.0,1872.55,25.22,11.0,Devuelto,Bucaramanga,Físico,False,False,False
TRX-19088,PROD-2489,2025-04-25,11.0,1997.23,74.62,4.0,Sin Información,Cali,Online,False,False,False
TRX-19089,PROD-1815,2025-02-13,4.0,873.22,79.61,11.0,Perdido,Medellín,WhatsApp,False,False,False
TRX-19090,PROD-2387,2025-06-23,2.0,461.88,73.07,17.0,Sin Información,Medellín,WhatsApp,False,False,False
TRX-19091,PROD-1820,2025-10-30,14.0,1124.41,85.73,21.0,Entregado,Cali,WhatsApp,False,False,False
TRX-19092,PROD-3436,2025-11-24,9.0,1763.46,44.27,28.0,Perdido,Medellín,WhatsApp,False,False,False
TRX-19093,PROD-2655,2025-10-13,10.0,936.81,56.75,24.0,Entregado,Medellín,Físico,False,False,False
TRX-19094,PROD-1502,2025-12-08,10.0,1015.74,6.01,22.0,Retrasado,Medellín,App,False,False,False
TRX-19095,PROD-1953,2025-02-07,12.0,277.53,18.88,20.0,Devuelto,Barranquilla,App,False,False,False
TRX-19096,PROD-2739,2025-04-14,10.0,846.71,52.36,20.0,Sin Información,Bucaramanga,Online,False,False,False
TRX-19097,PROD-3970,2025-07-21,10.0,780.12,66.2,13.0,En Camino,Cali,WhatsApp,False,False,True
TRX-19098,PROD-3044,2025-04-20,3.0,709.86,58.42,17.0,Sin Información,Cali,WhatsApp,False,False,False
TRX-19099,PROD-2140,2024-10-11,11.0,1775.72,23.75,26.0,Perdido,Bogotá,Online,False,False,False
TRX-19100,PROD-3922,2025-07-13,7.0,128.01,28.13,13.0,Retrasado,Sin Ciudad,App,False,False,True
TRX-19101,PROD-3383,2025-07-12,11.0,1944.57,37.69,17.0,Devuelto,Bucaramanga,App,False,False,False
TRX-19102,PROD-3431,2026-01-10,3.0,26.41,73.06,19.0,Retrasado,Medellín,WhatsApp,False,False,False
TRX-19103,PROD-2118,2025-09-25,3.0,1891.73,62.92,20.0,Sin Información,Bucaramanga,WhatsApp,False,False,False
TRX-19104,PROD-3637,2025-12-28,8.0,1100.61,11.61,15.0,Sin Información,Bogotá,App,False,False,True
TRX-19105,PROD-2639,2025-07-20,6.0,1407.87,77.19,4.0,En Camino,Cali,WhatsApp,False,False,False
TRX-19106,PROD-2458,2025-09-30,1.0,382.39,29.95,18.0,Entregado,Sin Ciudad,WhatsApp,False,False,False
TRX-19107,PROD-2948,2025-03-03,12.0,1311.88,68.82,11.0,Entregado,Bogotá,WhatsApp,False,False,False
TRX-19108,PROD-3730,2025-01-30,13.0,1765.1,52.36,9.0,Retrasado,Barranquilla,App,False,False,True
TRX-19109,PROD-3470,2024-11-05,14.0,287.57,16.72,16.0,Retrasado,Bogotá,WhatsApp,False,False,False
TRX-19110,PROD-2656,2025-09-10,3.0,262.89,99.8,24.0,Perdido,Bucaramanga,WhatsApp,False,False,False
TRX-19111,PROD-2984,2024-12-14,4.0,614.92,12.63,3.0,Retrasado,Bucaramanga,WhatsApp,False,False,False
TRX-19112,PROD-3094,2025-10-07,13.0,331.83,75.46,27.0,Entregado,Bogotá,Físico,False,False,False
TRX-19113,PROD-2142,2025-01-24,2.0,230.19,56.43,18.0,Sin Información,Bogotá,Online,False,False,False
TRX-19114,PROD-1603,2024-10-19,6.0,1359.85,13.16,17.0,Retrasado,Medellín,Online,False,False,False
TRX-19115,PROD-2862,2025-07-23,10.0,435.51,7.55,10.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-19116,PROD-1442,2025-09-07,12.0,1337.36,39.45,25.0,Devuelto,Medellín,App,False,False,False
TRX-19117,PROD-1500,2024-09-29,1.0,1725.24,81.21,5.0,Entregado,Medellín,Online,False,False,False
TRX-19118,PROD-2026,2025-11-07,1.0,1307.53,8.91,24.0,Retrasado,Barranquilla,WhatsApp,False,False,False
TRX-19119,PROD-3004,2025-08-29,8.0,247.54,71.92,29.0,Sin Información,Barranquilla,WhatsApp,False,False,False
TRX-19120,PROD-3036,2025-04-09,4.0,1151.42,52.36,15.0,Retrasado,Bogotá,Online,False,False,False
TRX-19121,PROD-1945,2025-01-12,1.0,793.32,67.26,20.0,Retrasado,Sin Ciudad,Físico,False,False,False
TRX-19122,PROD-3573,2024-12-20,7.0,693.31,30.23,18.0,Devuelto,Bucaramanga,Físico,False,False,True
TRX-19123,PROD-1551,2025-01-28,9.0,643.88,12.36,5.0,Entregado,Barranquilla,Online,False,False,False
TRX-19124,PROD-1121,2025-05-10,10.0,1859.57,91.96,24.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-19125,PROD-1407,2024-10-10,7.0,1487.59,33.53,15.0,Sin Información,Barranquilla,Físico,False,False,False
TRX-19126,PROD-1216,2025-07-08,1.0,276.36,15.58,6.0,Devuelto,Bucaramanga,App,False,False,False
TRX-19127,PROD-1279,2025-03-02,1.0,957.25,69.74,8.0,Entregado,Cali,Online,False,False,False
TRX-19128,PROD-3040,2025-09-09,12.0,643.26,25.58,27.0,Entregado,Sin Ciudad,Físico,False,False,False
TRX-19129,PROD-3777,2025-10-05,1.0,1956.1,50.18,3.0,Perdido,Medellín,Físico,False,False,True
TRX-19130,PROD-1109,2025-06-30,8.0,1956.28,9.79,5.0,En Camino,Barranquilla,Online,False,False,False
TRX-19131,PROD-1733,2025-10-25,7.0,645.87,99.33,18.0,Perdido,Cali,WhatsApp,False,False,False
TRX-19132,PROD-2567,2025-11-18,14.0,710.71,52.36,28.0,Perdido,Sin Ciudad,Online,False,False,False
TRX-19133,PROD-3476,2025-03-07,3.0,1202.83,47.52,15.0,Entregado,Bucaramanga,App,False,False,False
TRX-19134,PROD-3782,2025-06-09,3.0,963.82,99.92,27.0,En Camino,Bogotá,WhatsApp,False,False,True
TRX-19135,PROD-2339,2025-09-21,12.0,434.07,41.64,12.0,En Camino,Cali,Físico,False,False,False
TRX-19136,PROD-1625,2025-03-31,3.0,1324.22,38.05,19.0,Retrasado,Cali,WhatsApp,False,False,False
TRX-19137,PROD-2240,2025-08-26,2.0,674.92,91.88,7.0,Perdido,Cali,Online,False,False,False
TRX-19138,PROD-3547,2025-06-15,14.0,1310.9,36.3,1.0,Perdido,Medellín,WhatsApp,False,False,True
TRX-19139,PROD-3552,2025-07-10,14.0,773.53,46.04,24.0,En Camino,Bogotá,Físico,False,False,True
TRX-19140,PROD-1394,2025-09-12,4.0,1403.42,12.42,21.0,En Camino,Barranquilla,Físico,False,False,False
TRX-19141,PROD-1313,2025-09-17,7.0,1338.92,95.77,2.0,Sin Información,Sin Ciudad,Físico,False,False,False
TRX-19142,PROD-3707,2025-06-28,9.0,1022.54,13.09,19.0,En Camino,Cali,Físico,False,False,True
